profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,days since last payment,churn,listed_in,primary_genre,genre_Action & Adventure,genre_Children & Family Movies,genre_Comedies,genre_Crime TV Shows,genre_Documentaries,genre_Dramas,genre_Horror Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Thrillers,genre_Unknown
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-06 13:32:06,00:09:04,,Indian Predator: The Butcher of Delhi: Limited Series: Tasveer (Episode 2),,Device Type 1,00:09:26,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-06 04:45:41,00:00:02,,Indian Predator: The Butcher of Delhi: Limited Series: Tukre (Episode 3),,Device Type 1,00:23:05,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-05 15:48:27,00:00:10,,Cinemagraph: IMMORTALITY,CINEMAGRAPH,Device Type 1,00:00:03,00:00:03,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-03 19:50:29,00:35:58,,Kantara (Hindi),,Device Type 1,00:35:47,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-02 17:37:07,00:00:02,,Friends: Season 1: The One with the Thumb (Episode 3),,Device Type 1,00:02:11,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-03-01 14:49:56,01:04:01,,Oru Thekkan Thallu Case,,Device Type 1,01:45:34,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-27 21:05:09,00:42:19,,Nanpakal Nerathu Mayakkam,,Device Type 1,01:44:51,01:44:51,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-27 15:44:08,00:00:09,,Black Mirror: Season 4 (Trailer),TRAILER,Device Type 1,00:00:03,00:00:03,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-24 18:37:06,00:56:58,,Kuttavum Shikshayum,,Device Type 1,00:57:20,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-24 18:28:47,00:10:07,,Stuart Little 2,,Device Type 1,00:48:43,Not latest view,IN (India),,,,,,,,,,,,26,0,"Children & Family Movies, Comedies",Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-24 18:20:53,00:03:08,,Stuart Little 2,,Device Type 1,00:38:37,Not latest view,IN (India),,,,,,,,,,,,26,0,"Children & Family Movies, Comedies",Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-24 17:44:34,00:02:47,,Kuttavum Shikshayum,,Device Type 1,00:02:31,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-22 16:53:57,00:04:36,,Tom and Jerry,,Device Type 1,00:05:12,00:05:12,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-22 02:40:00,00:05:26,,Cyber Hell: Exposing an Internet Horror,,Device Type 1,01:04:38,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-21 11:10:13,00:26:55,Autoplayed: user action: User_Interaction; ,Poochandi,,Device Type 11,01:52:56,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-21 09:37:06,00:00:02,,Aaviri,,Device Type 1,00:00:02,00:00:02,IN (India),,,,,,,,,,,,26,0,"Horror Movies, International Movies, Thrillers",Horror Movies,False,False,False,False,False,False,True,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-20 18:05:40,00:14:09,,Friends: Season 1: The One with the Thumb (Episode 3),,Device Type 1,00:14:09,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-19 05:58:29,00:09:42,,She: Season 1: The Proposal (Episode 2),,Device Type 1,00:19:46,00:19:46,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-19 03:41:25,00:00:08,,Friends: Season 1: The One with the Thumb (Episode 3),,Device Type 1,00:01:13,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-18 22:01:27,00:00:15,,Ghost Stories (Thematic Intro + Main Product Preview),TRAILER,Device Type 1,00:00:04,00:00:04,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-17 18:32:15,00:26:02,,"Mismatched: Season 1: Hot Summer, Cold Vibes (Episode 2)",,Device Type 1,00:26:07,00:26:07,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-17 18:00:08,00:00:19,,Wednesday: Season 1: Wednesday's Child Is Full of Woe (Episode 1),,Device Type 1,00:28:28,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-16 04:12:28,00:46:23,,Guillermo del Toro's Cabinet of Curiosities: Season 1: The Murmuring (Episode 8),,Device Type 1,00:51:36,00:51:36,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-15 09:22:34,00:22:57,,Guillermo del Toro's Cabinet of Curiosities: Season 1: Lot 36 (Episode 1),,Device Type 1,00:26:10,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 17:24:22,00:21:28,,Never Have I Ever: Season 3: ...lived the dream (Episode 10),,Device Type 1,00:24:09,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 14:24:45,00:05:26,,Never Have I Ever: Season 3: ...lived the dream (Episode 10),,Device Type 1,00:26:13,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 14:02:31,00:00:29,,Never Have I Ever: Season 3: ...lived the dream (Episode 10),,Device Type 1,00:05:50,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 13:33:04,00:21:25,,Never Have I Ever: Season 3: ...hooked up with my boyfriend (Episode 8),,Device Type 1,00:23:54,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 12:09:23,00:00:09,,Never Have I Ever: Season 3: ...hooked up with my boyfriend (Episode 8),,Device Type 1,00:00:09,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 11:44:53,00:24:10,,Never Have I Ever: Season 3: ...cheated (Episode 7),,Device Type 1,00:24:15,00:24:15,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 09:14:00,00:08:03,,Ascharyachakit!,,Device Type 1,01:30:00,01:30:00,IN (India),,,,,,,,,,,,26,0,"Dramas, Independent Movies, International Movies",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-14 03:59:16,00:03:00,,Guillermo del Toro's Cabinet of Curiosities: Season 1: Graveyard Rats (Episode 2),,Device Type 1,00:09:44,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 17:38:41,00:25:11,,Never Have I Ever: Season 3: ...made someone jealous (Episode 4),,Device Type 1,00:24:40,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 17:32:55,00:00:02,,Loving Adults,,Device Type 1,00:03:16,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 17:30:11,00:00:12,,Thunivu (Hindi),,Device Type 1,02:03:10,02:03:10,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 17:06:32,00:23:31,,Never Have I Ever: Season 3: …had a valentine (Episode 3),,Device Type 1,00:23:31,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 16:50:07,00:16:22,,Never Have I Ever: Season 3: ...had my own troll (Episode 2),,Device Type 1,00:27:33,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-13 08:36:32,00:29:24,,Never Have I Ever: Season 2: ... stalked my own mother (Episode 9),,Device Type 1,00:29:30,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-12 19:49:11,00:20:08,,Never Have I Ever: Season 2: ... begged for forgiveness (Episode 7),,Device Type 1,00:20:14,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-12 19:23:49,00:25:21,,Never Have I Ever: Season 2: ... betrayed a friend (Episode 6),,Device Type 1,00:25:21,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-12 18:57:08,00:26:39,,Never Have I Ever: Season 2: ... ruined someone's life (Episode 5),,Device Type 1,00:26:45,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 20:47:32,00:00:03,,Never Have I Ever: Season 2: ... thrown a rager (Episode 2),,Device Type 1,00:06:28,00:06:28,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 20:46:37,00:00:22,,Never Have I Ever: Season 2: ... ruined someone's life (Episode 5),,Device Type 1,00:01:45,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 20:46:03,00:00:05,,Season 2 Direct Lift Hook 5: Never Have I Ever,HOOK,Device Type 1,00:00:05,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 20:43:48,00:00:08,,Never Have I Ever: Season 2: ... had an Indian frenemy (Episode 4),,Device Type 1,00:00:36,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 18:02:25,00:14:43,,Never Have I Ever: Season 1: ... said I'm sorry (Episode 10),,Device Type 1,00:14:49,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 10:01:48,00:07:10,,Raat Akeli Hai,,Device Type 1,01:38:47,Not latest view,IN (India),,,,,,,,,,,,26,0,"Dramas, International Movies, Thrillers",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-11 08:57:26,00:01:45,,Raat Akeli Hai,,Device Type 1,01:31:56,Not latest view,IN (India),,,,,,,,,,,,26,0,"Dramas, International Movies, Thrillers",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-10 18:24:06,00:21:49,,Never Have I Ever: Season 1: ... been the loneliest boy in the world (Episode 6),,Device Type 1,00:22:00,00:22:00,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-09 19:19:45,00:18:18,,The Big Bang Theory: Season 3: The Bozeman Reaction (Episode 13),,Device Type 1,00:18:37,00:18:37,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-09 19:19:39,00:00:03,,The Big Bang Theory: Season 3: The Psychic Vortex (Episode 12),,Device Type 1,00:09:45,00:09:45,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-08 19:02:18,00:27:02,,Never Have I Ever: Season 1: ... gotten drunk with the popular kids (Episode 3),,Device Type 1,00:28:32,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-08 16:23:47,00:14:14,,Man of Steel,,Device Type 1,00:42:11,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-06 16:42:58,00:29:23,,Thalaivii,,Device Type 1,00:33:01,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-05 14:19:29,00:13:02,,Get Out,,Device Type 1,00:00:02,00:00:02,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-04 09:17:22,00:00:39,,Freeridge: Season 1 - Fast Laughs - Clip 3,HOOK,Device Type 1,00:00:39,00:00:39,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-03 16:55:14,00:29:51,,Munafik 2,,Device Type 1,00:36:51,Not latest view,IN (India),,,,,,,,,,,,26,0,"Horror Movies, International Movies",Horror Movies,False,False,False,False,False,False,True,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-03 10:48:58,00:00:34,,Clip 2 (Inciting Incident 1): Memories of a Murderer: The Nilsen Tapes,HOOK,Device Type 1,00:00:34,00:00:34,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-02 11:16:06,00:00:18,,Guillermo del Toro's Cabinet of Curiosities: Season 1: Pickman's Model (Episode 5),,Device Type 1,00:00:18,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-02-02 03:11:43,00:00:01,,Guillermo del Toro's Cabinet of Curiosities: Season 1: The Outside (Episode 4),,Device Type 1,00:58:11,00:58:11,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-31 09:32:12,00:48:04,,Guillermo del Toro's Cabinet of Curiosities: Season 1: The Autopsy (Episode 3),,Device Type 1,00:56:50,00:56:50,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-28 22:52:41,01:31:58,,Year One,,Device Type 1,01:32:24,01:32:24,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-28 18:11:54,00:41:21,,The Watcher: Season 1: The Gloaming (Episode 6),,Device Type 1,00:41:16,00:41:16,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-27 14:43:31,00:13:19,,The Croods,,Device Type 1,00:15:22,Not latest view,IN (India),,,,,,,,,,,,26,0,"Children & Family Movies, Comedies",Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-27 14:43:07,00:00:15,,Hotel Transylvania 2,,Device Type 1,00:16:31,00:16:31,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-27 07:47:39,00:01:16,,Blonde,,Device Type 1,02:45:50,02:45:50,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-27 07:42:10,00:00:13,,Amar,,Device Type 1,01:43:35,01:43:35,IN (India),,,,,,,,,,,,26,0,"Dramas, International Movies, Romantic Movies",Dramas,False,False,False,False,False,True,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-27 07:21:19,00:03:23,,Fifty Shades Darker,,Device Type 1,01:57:48,01:57:48,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 18:53:09,00:11:37,,Wednesday: Season 1: Woe Is the Loneliest Number (Episode 2),,Device Type 1,00:43:51,00:43:51,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 18:43:55,00:07:36,,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,Device Type 1,00:32:26,00:32:26,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 18:28:06,00:09:01,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,Device Type 1,00:46:56,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 18:27:41,00:00:03,,Wednesday: Season 1: Woe What a Night (Episode 4),,Device Type 1,00:46:53,00:46:53,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 17:55:40,00:14:57,,Hotel Transylvania 2,,Device Type 1,00:16:24,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 17:54:09,00:01:05,,The Croods,,Device Type 1,00:02:17,Not latest view,IN (India),,,,,,,,,,,,26,0,"Children & Family Movies, Comedies",Children & Family Movies,False,True,False,False,False,False,False,False,False,False,False,False
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 17:00:50,00:28:04,,Wednesday: Season 1: A Murder of Woes (Episode 8),,Device Type 1,00:48:07,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 13:45:32,00:02:27,,That '90s Show: Season 1: Lip Smackers (Episode 3),,Device Type 1,00:22:43,00:22:43,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 13:31:18,00:14:02,,That '90s Show: Season 1: Lip Smackers (Episode 3),,Device Type 1,00:20:18,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 11:15:56,00:19:01,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,Device Type 1,00:19:41,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 08:44:08,00:00:12,,Wednesday: Season 1 - Fast Laughs - Clip 1,HOOK,Device Type 1,00:00:12,00:00:12,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-26 08:06:11,00:00:51,,Wednesday: Season 1 - Fast Laughs - Clip 1,HOOK,Device Type 1,00:00:50,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2024-12-18 16:53:21.142272,Mexico,39,Female,Laptop,1.0,2023-01-25 13:22:46,00:01:43,,Wednesday: Season 1: Wednesday's Child Is Full of Woe (Episode 1),,Device Type 1,00:50:33,Not latest view,IN (India),,,,,,,,,,,,26,0,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
