profile name,source,navigation level,referrer url,webpage url,click utc ts,total_clicks,click_time
User 8,Source 1,episodesSelector,,,4/28/23 9:16,3331,2023-04-28 09:16:00
User 8,Source 1,movieDetails,,,4/28/23 9:16,3331,2023-04-28 09:16:00
User 8,Source 1,episodesSelector,,,4/28/23 9:16,3331,2023-04-28 09:16:00
User 8,Source 1,browseTitles,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,movieDetails,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,browseTitles,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,movieDetails,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,playback,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,movieDetails,,,4/28/23 9:15,3331,2023-04-28 09:15:00
User 8,Source 1,movieDetails,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,playback,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,movieDetails,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,browseTitles,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,profilesGate,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,browseTitles,,,4/28/23 9:13,3331,2023-04-28 09:13:00
User 8,Source 1,movieDetails,,,4/26/23 12:20,3331,2023-04-26 12:20:00
User 8,Source 1,search,,,4/26/23 12:20,3331,2023-04-26 12:20:00
User 8,Source 1,playback,,,4/26/23 12:20,3331,2023-04-26 12:20:00
User 8,Source 1,movieDetails,,,4/26/23 12:20,3331,2023-04-26 12:20:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,playback,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,search,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,search,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,search,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,search,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,search,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,movieDetails,,,4/26/23 11:55,3331,2023-04-26 11:55:00
User 8,Source 1,browseTitles,,,4/26/23 11:54,3331,2023-04-26 11:54:00
User 8,Source 1,search,,,4/26/23 11:54,3331,2023-04-26 11:54:00
User 8,Source 1,browseTitles,,,4/26/23 11:53,3331,2023-04-26 11:53:00
User 8,Source 1,movieDetails,,,4/26/23 11:53,3331,2023-04-26 11:53:00
User 8,Source 1,playback,,,4/26/23 11:53,3331,2023-04-26 11:53:00
User 8,Source 1,movieDetails,,,4/26/23 11:53,3331,2023-04-26 11:53:00
User 8,Source 1,movieDetails,,,4/26/23 11:50,3331,2023-04-26 11:50:00
User 8,Source 1,playback,,,4/26/23 11:50,3331,2023-04-26 11:50:00
User 8,Source 1,browseTitles,,,4/26/23 11:50,3331,2023-04-26 11:50:00
User 8,Source 1,movieDetails,,,4/26/23 11:50,3331,2023-04-26 11:50:00
User 8,Source 1,browseTitles,,,4/26/23 11:49,3331,2023-04-26 11:49:00
User 8,Source 1,profilesGate,,,4/26/23 11:49,3331,2023-04-26 11:49:00
User 8,Source 0,browseTitles,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,search,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,profilesGate,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,browseTitles,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,browseTitles,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,browseTitles,,,4/25/23 16:51,3331,2023-04-25 16:51:00
User 8,Source 0,movieDetails,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,browseTitles,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,browseTitles,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,movieDetails,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,profilesGate,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,browseTitles,,,4/24/23 16:20,3331,2023-04-24 16:20:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,movieDetails,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:26,3331,2023-04-23 17:26:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:25,3331,2023-04-23 17:25:00
User 8,Source 0,movieDetails,,,4/23/23 17:25,3331,2023-04-23 17:25:00
User 8,Source 0,movieDetails,,,4/23/23 17:24,3331,2023-04-23 17:24:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:24,3331,2023-04-23 17:24:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,movieDetails,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,browseTitles,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,browseTitles,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:23,3331,2023-04-23 17:23:00
User 8,Source 0,browseTitles,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitles,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,search,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,search,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitles,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitles,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,search,,,4/23/23 17:21,3331,2023-04-23 17:21:00
User 8,Source 0,browseTitles,,,4/23/23 17:20,3331,2023-04-23 17:20:00
User 8,Source 0,search,,,4/23/23 17:20,3331,2023-04-23 17:20:00
User 8,Source 0,profilesGate,,,4/23/23 17:20,3331,2023-04-23 17:20:00
User 8,Source 0,browseTitles,,,4/23/23 17:20,3331,2023-04-23 17:20:00
User 8,Source 0,movieDetails,,,4/23/23 17:13,3331,2023-04-23 17:13:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:13,3331,2023-04-23 17:13:00
User 8,Source 0,movieDetails,,,4/23/23 17:13,3331,2023-04-23 17:13:00
User 8,Source 0,movieDetails,,,4/23/23 17:13,3331,2023-04-23 17:13:00
User 8,Source 0,movieDetails,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,movieDetails,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,movieDetails,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,search,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:12,3331,2023-04-23 17:12:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:11,3331,2023-04-23 17:11:00
User 8,Source 0,search,,,4/23/23 17:11,3331,2023-04-23 17:11:00
User 8,Source 0,browseTitles,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,search,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,browseTitles,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,search,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,browseTitles,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,profilesGate,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,browseTitles,,,4/23/23 17:10,3331,2023-04-23 17:10:00
User 8,Source 0,search,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,movieDetails,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,search,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,playback,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,movieDetails,,,4/23/23 16:22,3331,2023-04-23 16:22:00
User 8,Source 0,playback,,,4/23/23 16:14,3331,2023-04-23 16:14:00
User 8,Source 0,movieDetails,,,4/23/23 16:14,3331,2023-04-23 16:14:00
User 8,Source 0,movieDetails,,,4/23/23 16:14,3331,2023-04-23 16:14:00
User 8,Source 0,search,,,4/23/23 16:13,3331,2023-04-23 16:13:00
User 8,Source 0,search,,,4/23/23 16:10,3331,2023-04-23 16:10:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 16:10,3331,2023-04-23 16:10:00
User 8,Source 0,browseTitles,,,4/23/23 16:10,3331,2023-04-23 16:10:00
User 8,Source 0,browseTitlesGallery,,,4/23/23 16:10,3331,2023-04-23 16:10:00
User 8,Source 0,profilesGate,,,4/23/23 16:02,3331,2023-04-23 16:02:00
User 8,Source 0,browseTitles,,,4/23/23 16:02,3331,2023-04-23 16:02:00
User 8,Source 0,movieDetails,,,4/22/23 18:39,3331,2023-04-22 18:39:00
User 8,Source 0,movieDetails,,,4/22/23 18:39,3331,2023-04-22 18:39:00
User 8,Source 0,search,,,4/22/23 18:39,3331,2023-04-22 18:39:00
User 8,Source 0,movieDetails,,,4/22/23 18:39,3331,2023-04-22 18:39:00
User 8,Source 0,movieDetails,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,search,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,search,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,movieDetails,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,search,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,movieDetails,,,4/22/23 18:38,3331,2023-04-22 18:38:00
User 8,Source 0,search,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,movieDetails,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,search,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,browseTitles,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,movieDetails,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,browseTitles,,,4/22/23 18:37,3331,2023-04-22 18:37:00
User 8,Source 0,browseTitles,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,movieDetails,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,movieDetails,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,browseTitles,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,browseTitles,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,movieDetails,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,profilesGate,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,browseTitles,,,4/22/23 18:36,3331,2023-04-22 18:36:00
User 8,Source 0,browseTitles,,,4/22/23 13:46,3331,2023-04-22 13:46:00
User 8,Source 0,search,,,4/22/23 13:46,3331,2023-04-22 13:46:00
User 8,Source 0,search,,,4/22/23 13:46,3331,2023-04-22 13:46:00
User 8,Source 0,browseTitles,,,4/22/23 13:46,3331,2023-04-22 13:46:00
User 8,Source 0,search,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,browseTitles,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,browseTitles,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,search,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,movieDetails,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,browseTitles,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,browseTitles,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,movieDetails,,,4/22/23 6:12,3331,2023-04-22 06:12:00
User 8,Source 0,profilesGate,,,4/22/23 6:11,3331,2023-04-22 06:11:00
User 8,Source 0,browseTitles,,,4/22/23 6:11,3331,2023-04-22 06:11:00
User 8,Source 1,playback,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,movieDetails,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,browseTitles,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,movieDetails,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,profilesGate,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,profilesGate,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,browseTitles,,,4/21/23 12:54,3331,2023-04-21 12:54:00
User 8,Source 1,playback,,,4/21/23 12:33,3331,2023-04-21 12:33:00
User 8,Source 1,movieDetails,,,4/21/23 12:33,3331,2023-04-21 12:33:00
User 8,Source 1,movieDetails,,,4/21/23 12:33,3331,2023-04-21 12:33:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 12:33,3331,2023-04-21 12:33:00
User 8,Source 1,movieDetails,,,4/21/23 12:15,3331,2023-04-21 12:15:00
User 8,Source 1,search,,,4/21/23 12:15,3331,2023-04-21 12:15:00
User 8,Source 1,movieDetails,,,4/21/23 12:15,3331,2023-04-21 12:15:00
User 8,Source 1,playback,,,4/21/23 12:15,3331,2023-04-21 12:15:00
User 8,Source 1,movieDetails,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,playback,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,playback,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,movieDetails,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,movieDetails,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,playback,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,movieDetails,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 12:14,3331,2023-04-21 12:14:00
User 8,Source 1,movieDetails,,,4/21/23 12:13,3331,2023-04-21 12:13:00
User 8,Source 1,search,,,4/21/23 12:13,3331,2023-04-21 12:13:00
User 8,Source 1,movieDetails,,,4/21/23 12:13,3331,2023-04-21 12:13:00
User 8,Source 1,playback,,,4/21/23 12:13,3331,2023-04-21 12:13:00
User 8,Source 1,movieDetails,,,4/21/23 12:12,3331,2023-04-21 12:12:00
User 8,Source 1,playback,,,4/21/23 12:12,3331,2023-04-21 12:12:00
User 8,Source 1,movieDetails,,,4/21/23 12:12,3331,2023-04-21 12:12:00
User 8,Source 1,playback,,,4/21/23 12:12,3331,2023-04-21 12:12:00
User 8,Source 1,movieDetails,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,playback,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,movieDetails,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,search,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,movieDetails,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,search,,,4/21/23 12:07,3331,2023-04-21 12:07:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 12:06,3331,2023-04-21 12:06:00
User 8,Source 1,movieDetails,,,4/21/23 12:06,3331,2023-04-21 12:06:00
User 8,Source 1,movieDetails,,,4/21/23 12:06,3331,2023-04-21 12:06:00
User 8,Source 1,search,,,4/21/23 12:06,3331,2023-04-21 12:06:00
User 8,Source 1,movieDetails,,,4/21/23 12:05,3331,2023-04-21 12:05:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 12:05,3331,2023-04-21 12:05:00
User 8,Source 1,movieDetails,,,4/21/23 12:04,3331,2023-04-21 12:04:00
User 8,Source 1,search,,,4/21/23 12:04,3331,2023-04-21 12:04:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 12:03,3331,2023-04-21 12:03:00
User 8,Source 1,movieDetails,,,4/21/23 12:03,3331,2023-04-21 12:03:00
User 8,Source 1,browseTitles,,,4/21/23 12:03,3331,2023-04-21 12:03:00
User 8,Source 1,search,,,4/21/23 12:03,3331,2023-04-21 12:03:00
User 8,Source 1,movieDetails,,,4/21/23 12:02,3331,2023-04-21 12:02:00
User 8,Source 1,browseTitles,,,4/21/23 12:02,3331,2023-04-21 12:02:00
User 8,Source 1,playback,,,4/21/23 12:02,3331,2023-04-21 12:02:00
User 8,Source 1,movieDetails,,,4/21/23 12:02,3331,2023-04-21 12:02:00
User 8,Source 1,playback,,,4/21/23 11:46,3331,2023-04-21 11:46:00
User 8,Source 1,movieDetails,,,4/21/23 11:46,3331,2023-04-21 11:46:00
User 8,Source 1,browseTitles,,,4/21/23 11:46,3331,2023-04-21 11:46:00
User 8,Source 1,movieDetails,,,4/21/23 11:46,3331,2023-04-21 11:46:00
User 8,Source 1,movieDetails,,,4/21/23 11:45,3331,2023-04-21 11:45:00
User 8,Source 1,browseTitles,,,4/21/23 11:45,3331,2023-04-21 11:45:00
User 8,Source 1,movieDetails,,,4/21/23 11:45,3331,2023-04-21 11:45:00
User 8,Source 1,playback,,,4/21/23 11:45,3331,2023-04-21 11:45:00
User 8,Source 1,playback,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,movieDetails,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,browseTitles,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,movieDetails,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,profilesGate,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,browseTitles,,,4/21/23 11:44,3331,2023-04-21 11:44:00
User 8,Source 1,movieDetails,,,4/21/23 11:01,3331,2023-04-21 11:01:00
User 8,Source 1,playback,,,4/21/23 11:01,3331,2023-04-21 11:01:00
User 8,Source 1,searchSuggestionTitleResults,,,4/21/23 11:00,3331,2023-04-21 11:00:00
User 8,Source 1,movieDetails,,,4/21/23 11:00,3331,2023-04-21 11:00:00
User 8,Source 1,browseTitles,,,4/21/23 11:00,3331,2023-04-21 11:00:00
User 8,Source 1,search,,,4/21/23 11:00,3331,2023-04-21 11:00:00
User 8,Source 1,profilesGate,,,4/21/23 10:59,3331,2023-04-21 10:59:00
User 8,Source 1,browseTitles,,,4/21/23 10:59,3331,2023-04-21 10:59:00
User 8,Source 0,browseTitles,,,4/20/23 20:53,3331,2023-04-20 20:53:00
User 8,Source 0,browseTitles,,,4/20/23 19:58,3331,2023-04-20 19:58:00
User 8,Source 0,playback,,,4/20/23 19:03,3331,2023-04-20 19:03:00
User 8,Source 0,browseTitles,,,4/20/23 19:03,3331,2023-04-20 19:03:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,playback,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,movieDetails,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:26,3331,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,4/20/23 18:25,3331,2023-04-20 18:25:00
User 8,Source 0,movieDetails,,,4/20/23 18:25,3331,2023-04-20 18:25:00
User 8,Source 0,profilesGate,,,4/20/23 18:25,3331,2023-04-20 18:25:00
User 8,Source 0,browseTitles,,,4/20/23 18:25,3331,2023-04-20 18:25:00
User 8,Source 0,search,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitles,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitles,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,movieDetails,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,movieDetails,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,playback,,,4/20/23 14:15,3331,2023-04-20 14:15:00
User 8,Source 0,movieDetails,,,4/20/23 13:06,3331,2023-04-20 13:06:00
User 8,Source 0,playback,,,4/20/23 13:06,3331,2023-04-20 13:06:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 13:06,3331,2023-04-20 13:06:00
User 8,Source 0,movieDetails,,,4/20/23 13:06,3331,2023-04-20 13:06:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 13:05,3331,2023-04-20 13:05:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 13:05,3331,2023-04-20 13:05:00
User 8,Source 0,browseTitles,,,4/20/23 13:05,3331,2023-04-20 13:05:00
User 8,Source 0,browseTitlesGallery,,,4/20/23 13:05,3331,2023-04-20 13:05:00
User 8,Source 0,gameDetails,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,browseTitles,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,browseTitles,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,gameDetails,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,browseTitles,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,search,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,browseTitles,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,search,,,4/20/23 12:59,3331,2023-04-20 12:59:00
User 8,Source 0,browseTitles,,,4/20/23 12:58,3331,2023-04-20 12:58:00
User 8,Source 0,search,,,4/20/23 12:58,3331,2023-04-20 12:58:00
User 8,Source 0,browseTitles,,,4/20/23 12:58,3331,2023-04-20 12:58:00
User 8,Source 0,search,,,4/20/23 12:58,3331,2023-04-20 12:58:00
User 8,Source 0,browseTitles,,,4/20/23 12:57,3331,2023-04-20 12:57:00
User 8,Source 0,playback,,,4/20/23 12:57,3331,2023-04-20 12:57:00
User 8,Source 0,playback,,,4/20/23 12:14,3331,2023-04-20 12:14:00
User 8,Source 0,browseTitles,,,4/20/23 12:14,3331,2023-04-20 12:14:00
User 8,Source 0,profilesGate,,,4/20/23 12:13,3331,2023-04-20 12:13:00
User 8,Source 0,browseTitles,,,4/20/23 12:13,3331,2023-04-20 12:13:00
User 8,Source 1,search,,,4/20/23 11:11,3331,2023-04-20 11:11:00
User 8,Source 1,movieDetails,,,4/20/23 11:11,3331,2023-04-20 11:11:00
User 8,Source 1,playback,,,4/20/23 11:11,3331,2023-04-20 11:11:00
User 8,Source 1,movieDetails,,,4/20/23 11:11,3331,2023-04-20 11:11:00
User 8,Source 0,movieDetails,,,4/20/23 9:03,3331,2023-04-20 09:03:00
User 8,Source 0,search,,,4/20/23 9:03,3331,2023-04-20 09:03:00
User 8,Source 0,movieDetails,,,4/20/23 9:03,3331,2023-04-20 09:03:00
User 8,Source 0,movieDetails,,,4/20/23 9:03,3331,2023-04-20 09:03:00
User 8,Source 1,playback,,,4/20/23 8:50,3331,2023-04-20 08:50:00
User 8,Source 1,movieDetails,,,4/20/23 8:50,3331,2023-04-20 08:50:00
User 8,Source 1,search,,,4/20/23 8:50,3331,2023-04-20 08:50:00
User 8,Source 1,movieDetails,,,4/20/23 8:50,3331,2023-04-20 08:50:00
User 8,Source 1,movieDetails,,,4/20/23 8:49,3331,2023-04-20 08:49:00
User 8,Source 1,search,,,4/20/23 8:49,3331,2023-04-20 08:49:00
User 8,Source 1,playback,,,4/20/23 8:49,3331,2023-04-20 08:49:00
User 8,Source 1,movieDetails,,,4/20/23 8:49,3331,2023-04-20 08:49:00
User 8,Source 0,movieDetails,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 0,movieDetails,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 1,movieDetails,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 1,playback,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 1,movieDetails,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 1,search,,,4/20/23 8:13,3331,2023-04-20 08:13:00
User 8,Source 1,browseTitles,,,4/20/23 8:12,3331,2023-04-20 08:12:00
User 8,Source 1,search,,,4/20/23 8:12,3331,2023-04-20 08:12:00
