profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,listed_in,days since last payment,churn,primary_genre
252,Basic,11,30-05-22,2024-12-31 11:51:31.378260,Canada,38,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
253,Standard,15,21-05-22,2024-12-31 11:51:31.378260,United Kingdom,45,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
255,Basic,13,20-05-22,2024-12-31 11:51:31.378260,Germany,46,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
260,Basic,10,17-07-22,2024-12-31 11:51:31.378260,Italy,27,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
280,Basic,12,13-11-22,2024-12-31 11:51:31.378260,Italy,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
283,Standard,15,30-06-22,2024-12-31 11:51:31.378260,United Kingdom,46,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
290,Basic,12,25-11-22,2024-12-31 11:51:31.378260,Italy,48,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
292,Basic,11,12-12-22,2024-12-31 11:51:31.378260,Canada,43,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
297,Basic,13,02-11-22,2024-12-31 11:51:31.378260,Brazil,40,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
299,Premium,10,30-10-22,2024-12-31 11:51:31.378260,Spain,27,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
300,Basic,11,30-10-22,2024-12-31 11:51:31.378260,Italy,36,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
319,Premium,14,22-08-22,2024-12-31 11:51:31.378260,Spain,32,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
322,Basic,15,04-06-22,2024-12-31 11:51:31.378260,Canada,44,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
325,Basic,13,29-05-22,2024-12-31 11:51:31.378260,Germany,32,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
333,Standard,15,24-07-22,2024-12-31 11:51:31.378260,United Kingdom,43,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
343,Standard,13,06-08-22,2024-12-31 11:51:31.378260,United Kingdom,46,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
351,Premium,11,02-11-22,2024-12-31 11:51:31.378260,United States,34,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
354,Standard,10,16-08-22,2024-12-31 11:51:31.378260,Australia,40,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
362,Basic,11,08-12-22,2024-12-31 11:51:31.378260,Canada,31,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
368,Standard,13,24-10-22,2024-12-31 11:51:31.378260,Mexico,28,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
369,Premium,12,25-10-22,2024-12-31 11:51:31.378260,Spain,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
388,Standard,12,21-07-22,2024-12-31 11:51:31.378260,Mexico,38,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
403,Standard,13,23-07-22,2024-12-31 11:51:31.378260,United Kingdom,28,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
407,Basic,12,26-08-22,2024-12-31 11:51:31.378260,Brazil,37,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
408,Standard,13,27-09-22,2024-12-31 11:51:31.378260,Mexico,37,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
409,Standard,14,15-09-22,2024-12-31 11:51:31.378260,Spain,37,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
411,Premium,14,03-09-22,2024-12-31 11:51:31.378260,United States,48,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
415,Basic,13,23-08-22,2024-12-31 11:51:31.378260,Germany,39,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
421,Premium,14,16-10-22,2024-12-31 11:51:31.378260,United States,33,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
423,Standard,15,12-09-22,2024-12-31 11:51:31.378260,United Kingdom,41,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
431,Premium,15,04-12-22,2024-12-31 11:51:31.378260,United States,28,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
433,Standard,11,06-11-22,2024-12-31 11:51:31.378260,United Kingdom,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
434,Premium,12,15-10-22,2024-12-31 11:51:31.378260,Australia,32,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
436,Premium,11,19-10-22,2024-12-31 11:51:31.378260,France,41,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
439,Standard,12,23-10-22,2024-12-31 11:51:31.378260,Spain,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
441,Premium,13,05-10-22,2024-12-31 11:51:31.378260,United States,48,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
444,Premium,10,25-06-22,2024-12-31 11:51:31.378260,Australia,50,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
446,Basic,14,28-06-22,2024-12-31 11:51:31.378260,France,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
451,Basic,12,18-07-22,2024-12-31 11:51:31.378260,United States,31,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
458,Basic,10,24-07-22,2024-12-31 11:51:31.378260,Mexico,27,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
464,Basic,13,03-06-22,2024-12-31 11:51:31.378260,Australia,45,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
465,Standard,11,05-06-22,2024-12-31 11:51:31.378260,Germany,34,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
472,Basic,10,13-07-22,2024-12-31 11:51:31.378260,Canada,32,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
479,Premium,13,04-09-22,2024-12-31 11:51:31.378260,Spain,38,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
480,Basic,15,04-09-22,2024-12-31 11:51:31.378260,Italy,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
481,Premium,12,04-09-22,2024-12-31 11:51:31.378260,United States,36,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
483,Standard,14,25-08-22,2024-12-31 11:51:31.378260,United Kingdom,28,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
486,Premium,15,13-09-22,2024-12-31 11:51:31.378260,France,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
487,Basic,15,05-10-22,2024-12-31 11:51:31.378260,Brazil,30,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
496,Premium,10,30-10-22,2024-12-31 11:51:31.378260,France,51,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
498,Standard,11,17-11-22,2024-12-31 11:51:31.378260,Mexico,41,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
499,Premium,10,18-11-22,2024-12-31 11:51:31.378260,Spain,28,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
508,Standard,12,23-10-22,2024-12-31 11:51:31.378260,United Kingdom,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
509,Premium,10,21-10-22,2024-12-31 11:51:31.378260,Australia,40,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
510,Basic,15,06-10-22,2024-12-31 11:51:31.378260,Germany,43,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
519,Premium,10,06-08-22,2024-12-31 11:51:31.378260,Canada,43,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
522,Basic,14,17-06-22,2024-12-31 11:51:31.378260,Canada,32,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
523,Standard,13,07-06-22,2024-12-31 11:51:31.378260,United Kingdom,41,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
528,Standard,13,13-07-22,2024-12-31 11:51:31.378260,Mexico,42,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
529,Standard,11,07-07-22,2024-12-31 11:51:31.378260,Spain,50,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
533,Basic,14,04-06-22,2024-12-31 11:51:31.378260,United States,38,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
545,Basic,14,17-08-22,2024-12-31 11:51:31.378260,Italy,29,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
555,Basic,11,13-09-22,2024-12-31 11:51:31.378260,Germany,37,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
565,Basic,12,29-09-22,2024-12-31 11:51:31.378260,United States,29,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
566,Premium,11,11-10-22,2024-12-31 11:51:31.378260,United States,45,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
573,Standard,12,18-11-22,2024-12-31 11:51:31.378260,Mexico,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
582,Basic,12,16-07-22,2024-12-31 11:51:31.378260,Canada,43,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
583,Standard,15,17-07-22,2024-12-31 11:51:31.378260,United Kingdom,38,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
597,Basic,13,27-06-22,2024-12-31 11:51:31.378260,Canada,50,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
600,Basic,14,16-06-22,2024-12-31 11:51:31.378260,Germany,36,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
603,Standard,15,06-06-22,2024-12-31 11:51:31.378260,Mexico,46,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
611,Basic,15,11-07-22,2024-12-31 11:51:31.378260,United States,29,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
612,Premium,11,17-07-22,2024-12-31 11:51:31.378260,Canada,36,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
614,Basic,15,14-08-22,2024-12-31 11:51:31.378260,Australia,51,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
618,Standard,10,06-09-22,2024-12-31 11:51:31.378260,Mexico,28,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
621,Premium,14,06-09-22,2024-12-31 11:51:31.378260,Spain,49,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
622,Basic,12,29-08-22,2024-12-31 11:51:31.378260,Spain,35,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
630,Basic,15,06-10-22,2024-12-31 11:51:31.378260,Germany,32,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
633,Standard,12,28-09-22,2024-12-31 11:51:31.378260,Mexico,41,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
638,Standard,11,16-11-22,2024-12-31 11:51:31.378260,United States,38,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
644,Standard,15,27-10-22,2024-12-31 11:51:31.378260,Australia,47,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
651,Premium,13,15-08-22,2024-12-31 11:51:31.378260,Spain,31,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
652,Basic,14,15-08-22,2024-12-31 11:51:31.378260,Spain,39,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
655,Basic,11,26-07-22,2024-12-31 11:51:31.378260,United States,42,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
663,Standard,11,13-06-22,2024-12-31 11:51:31.378260,Mexico,36,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
669,Premium,13,19-06-22,2024-12-31 11:51:31.378260,Canada,27,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
671,Basic,10,08-06-22,2024-12-31 11:51:31.378260,United States,51,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
679,Standard,11,05-07-22,2024-12-31 11:51:31.378260,Spain,49,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
680,Basic,15,07-07-22,2024-12-31 11:51:31.378260,Italy,44,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
694,Premium,14,17-09-22,2024-12-31 11:51:31.378260,Spain,46,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
696,Premium,15,29-09-22,2024-12-31 11:51:31.378260,Spain,31,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
706,Premium,12,24-10-22,2024-12-31 11:51:31.378260,France,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
708,Standard,13,02-11-22,2024-12-31 11:51:31.378260,Mexico,39,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
720,Basic,10,23-08-22,2024-12-31 11:51:31.378260,Germany,32,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
742,Basic,13,10-06-22,2024-12-31 11:51:31.378260,Spain,51,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
743,Standard,15,10-06-22,2024-12-31 11:51:31.378260,United States,31,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
756,Premium,14,23-08-22,2024-12-31 11:51:31.378260,Spain,44,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
757,Standard,11,03-09-22,2024-12-31 11:51:31.378260,Spain,32,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
765,Standard,11,28-09-22,2024-12-31 11:51:31.378260,Germany,35,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
773,Standard,13,01-10-22,2024-12-31 11:51:31.378260,United States,27,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
783,Standard,13,01-11-22,2024-12-31 11:51:31.378260,Mexico,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
788,Standard,12,13-09-22,2024-12-31 11:51:31.378260,United States,45,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
790,Basic,14,30-08-22,2024-12-31 11:51:31.378260,United States,37,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
791,Premium,15,25-08-22,2024-12-31 11:51:31.378260,United States,29,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
802,Basic,13,22-06-22,2024-12-31 11:51:31.378260,Spain,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
803,Standard,14,19-06-22,2024-12-31 11:51:31.378260,United States,43,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
808,Standard,13,25-06-22,2024-12-31 11:51:31.378260,United Kingdom,39,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
811,Premium,13,10-06-22,2024-12-31 11:51:31.378260,France,36,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
813,Standard,10,11-06-22,2024-12-31 11:51:31.378260,Mexico,50,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
818,Standard,13,30-06-22,2024-12-31 11:51:31.378260,United States,40,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
820,Basic,11,07-07-22,2024-12-31 11:51:31.378260,United States,43,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
830,Basic,13,02-09-22,2024-12-31 11:51:31.378260,Italy,30,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
835,Premium,12,27-09-22,2024-12-31 11:51:31.378260,United States,31,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
839,Basic,13,06-10-22,2024-12-31 11:51:31.378260,Australia,35,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
840,Standard,15,07-10-22,2024-12-31 11:51:31.378260,Germany,49,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
842,Basic,14,06-10-22,2024-12-31 11:51:31.378260,Brazil,37,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
846,Premium,12,21-10-22,2024-12-31 11:51:31.378260,Spain,35,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
858,Standard,14,10-09-22,2024-12-31 11:51:31.378260,Mexico,40,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
867,Basic,13,17-07-22,2024-12-31 11:51:31.378260,Canada,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
868,Standard,12,16-07-22,2024-12-31 11:51:31.378260,United Kingdom,34,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
874,Premium,10,23-06-22,2024-12-31 11:51:31.378260,Spain,31,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
887,Basic,12,26-06-22,2024-12-31 11:51:31.378260,Brazil,38,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
892,Basic,15,29-07-22,2024-12-31 11:51:31.378260,Spain,38,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
904,Standard,12,27-09-22,2024-12-31 11:51:31.378260,Spain,37,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
908,Basic,13,08-10-22,2024-12-31 11:51:31.378260,United States,46,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
916,Premium,12,26-10-22,2024-12-31 11:51:31.378260,France,50,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
917,Basic,14,29-10-22,2024-12-31 11:51:31.378260,Brazil,33,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
924,Standard,14,05-11-22,2024-12-31 11:51:31.378260,Canada,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
928,Standard,11,14-10-22,2024-12-31 11:51:31.378260,United Kingdom,49,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
930,Basic,10,18-08-22,2024-12-31 11:51:31.378260,Germany,47,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
933,Standard,10,11-08-22,2024-12-31 11:51:31.378260,Mexico,35,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
941,Premium,10,26-06-22,2024-12-31 11:51:31.378260,United States,36,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
943,Standard,15,23-06-22,2024-12-31 11:51:31.378260,United Kingdom,42,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
953,Standard,10,16-06-22,2024-12-31 11:51:31.378260,United States,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
979,Standard,15,08-10-22,2024-12-31 11:51:31.378260,Spain,45,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
980,Basic,11,09-10-22,2024-12-31 11:51:31.378260,Italy,29,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
989,Basic,12,08-11-22,2024-12-31 11:51:31.378260,Australia,34,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
994,Premium,11,31-10-22,2024-12-31 11:51:31.378260,Spain,45,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
999,Standard,10,26-08-22,2024-12-31 11:51:31.378260,Canada,50,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1000,Basic,10,20-08-22,2024-12-31 11:51:31.378260,United States,49,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1012,Basic,15,26-06-22,2024-12-31 11:51:31.378260,Spain,29,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1018,Standard,13,26-06-22,2024-12-31 11:51:31.378260,United Kingdom,35,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1019,Standard,14,24-06-22,2024-12-31 11:51:31.378260,Australia,27,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1024,Premium,10,20-06-22,2024-12-31 11:51:31.378260,Spain,40,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1026,Premium,10,26-06-22,2024-12-31 11:51:31.378260,Spain,46,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1035,Basic,14,14-08-22,2024-12-31 11:51:31.378260,Germany,43,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1037,Basic,10,29-08-22,2024-12-31 11:51:31.378260,Brazil,37,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1042,Basic,14,10-09-22,2024-12-31 11:51:31.378260,Spain,35,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1045,Basic,13,04-10-22,2024-12-31 11:51:31.378260,United States,27,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1048,Standard,15,08-10-22,2024-12-31 11:51:31.378260,United Kingdom,51,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1051,Basic,11,10-10-22,2024-12-31 11:51:31.378260,France,46,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1056,Premium,15,27-10-22,2024-12-31 11:51:31.378260,Spain,36,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1057,Standard,14,29-10-22,2024-12-31 11:51:31.378260,Spain,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1058,Basic,15,05-11-22,2024-12-31 11:51:31.378260,United States,28,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1059,Standard,15,07-11-22,2024-12-31 11:51:31.378260,Canada,43,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1062,Premium,10,10-11-22,2024-12-31 11:51:31.378260,Canada,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1065,Standard,15,29-10-22,2024-12-31 11:51:31.378260,Germany,33,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1069,Premium,13,10-10-22,2024-12-31 11:51:31.378260,Spain,46,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1071,Premium,12,06-09-22,2024-12-31 11:51:31.378260,Spain,40,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1079,Premium,12,09-07-22,2024-12-31 11:51:31.378260,Australia,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1081,Premium,10,27-06-22,2024-12-31 11:51:31.378260,France,40,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1084,Standard,10,29-06-22,2024-12-31 11:51:31.378260,Spain,30,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1085,Basic,10,29-06-22,2024-12-31 11:51:31.378260,Italy,33,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1086,Premium,15,26-06-22,2024-12-31 11:51:31.378260,Spain,51,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1091,Premium,12,20-06-22,2024-12-31 11:51:31.378260,United States,46,Female,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1092,Basic,15,21-06-22,2024-12-31 11:51:31.378260,Canada,41,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1099,Premium,13,08-07-22,2024-12-31 11:51:31.378260,Spain,51,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1103,Standard,14,02-08-22,2024-12-31 11:51:31.378260,United States,49,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1104,Standard,10,09-08-22,2024-12-31 11:51:31.378260,Canada,37,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1115,Basic,14,03-10-22,2024-12-31 11:51:31.378260,Italy,33,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1117,Basic,15,08-10-22,2024-12-31 11:51:31.378260,Spain,42,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1118,Standard,13,09-10-22,2024-12-31 11:51:31.378260,United States,35,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1124,Premium,11,17-10-22,2024-12-31 11:51:31.378260,Australia,32,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1125,Basic,15,19-10-22,2024-12-31 11:51:31.378260,Germany,46,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1132,Standard,13,06-11-22,2024-12-31 11:51:31.378260,Spain,51,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1134,Standard,13,03-11-22,2024-12-31 11:51:31.378260,Canada,46,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1164,Premium,15,23-06-22,2024-12-31 11:51:31.378260,Canada,39,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1176,Premium,11,27-08-22,2024-12-31 11:51:31.378260,Spain,37,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1180,Basic,14,09-09-22,2024-12-31 11:51:31.378260,United States,34,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1188,Standard,10,10-10-22,2024-12-31 11:51:31.378260,Mexico,44,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1195,Basic,12,23-10-22,2024-12-31 11:51:31.378260,United States,45,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1197,Basic,14,25-10-22,2024-12-31 11:51:31.378260,Canada,35,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1217,Basic,12,12-07-22,2024-12-31 11:51:31.378260,Brazil,42,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
1222,Basic,15,30-06-22,2024-12-31 11:51:31.378260,Spain,33,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,,8,0,
